@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
6565,444,2411,4598,0.343986,0.936653,0.731395,0.936653,0.268605,0.821395,0.64032,1.46279,0.000002
6565,444,2410,4599,0.343844,0.936653,0.731476,0.936653,0.268524,0.821446,0.640248,1.462953,0.000002
6565,444,2409,4600,0.343701,0.936653,0.731558,0.936653,0.268442,0.821498,0.640177,1.463116,0.000002
6565,444,2407,4602,0.343416,0.936653,0.731721,0.936653,0.268279,0.821601,0.640034,1.463442,0.000003
6564,445,2405,4604,0.34313,0.93651,0.731854,0.93651,0.268146,0.82163,0.63982,1.463708,0.000003
6563,446,2404,4605,0.342988,0.936368,0.731906,0.936368,0.268094,0.821607,0.639678,1.463812,0.000003
6563,446,2401,4608,0.34256,0.936368,0.732151,0.936368,0.267849,0.821762,0.639464,1.464302,0.000003
6563,446,2399,4610,0.342274,0.936368,0.732314,0.936368,0.267686,0.821865,0.639321,1.464628,0.000003
6562,447,2398,4611,0.342132,0.936225,0.732366,0.936225,0.267634,0.821842,0.639178,1.464732,0.000003
6560,449,2397,4612,0.341989,0.93594,0.732388,0.93594,0.267612,0.821746,0.638964,1.464776,0.000003
6560,449,2395,4614,0.341704,0.93594,0.732552,0.93594,0.267448,0.821849,0.638822,1.465103,0.000003
6558,451,2392,4617,0.341276,0.935654,0.732737,0.935654,0.267263,0.821856,0.638465,1.465475,0.000003
6558,451,2390,4619,0.34099,0.935654,0.732901,0.935654,0.267099,0.821959,0.638322,1.465802,0.000003
6558,451,2388,4621,0.340705,0.935654,0.733065,0.935654,0.266935,0.822062,0.638179,1.46613,0.000003
6558,451,2387,4622,0.340562,0.935654,0.733147,0.935654,0.266853,0.822114,0.638108,1.466294,0.000003
6557,452,2387,4622,0.340562,0.935511,0.733117,0.935511,0.266883,0.82204,0.638037,1.466234,0.000003
6556,453,2386,4623,0.340419,0.935369,0.733169,0.935369,0.266831,0.822017,0.637894,1.466339,0.000003
6556,453,2385,4624,0.340277,0.935369,0.733251,0.935369,0.266749,0.822069,0.637823,1.466503,0.000003
6554,455,2383,4626,0.339991,0.935083,0.733356,0.935083,0.266644,0.822024,0.637537,1.466711,0.000003
6554,455,2381,4628,0.339706,0.935083,0.73352,0.935083,0.26648,0.822127,0.637395,1.46704,0.000003
6554,455,2380,4629,0.339563,0.935083,0.733602,0.935083,0.266398,0.822179,0.637323,1.467204,0.000003
6553,456,2379,4630,0.339421,0.934941,0.733654,0.934941,0.266346,0.822157,0.637181,1.467309,0.000003
6553,456,2378,4631,0.339278,0.934941,0.733736,0.934941,0.266264,0.822208,0.637109,1.467473,0.000003
6553,456,2377,4632,0.339135,0.934941,0.733819,0.934941,0.266181,0.82226,0.637038,1.467637,0.000003
6552,457,2376,4633,0.338993,0.934798,0.733871,0.934798,0.266129,0.822238,0.636895,1.467742,0.000003
6551,458,2376,4633,0.338993,0.934655,0.733841,0.934655,0.266159,0.822164,0.636824,1.467682,0.000003
6551,458,2375,4634,0.33885,0.934655,0.733923,0.934655,0.266077,0.822215,0.636753,1.467847,0.000003
6550,459,2375,4634,0.33885,0.934513,0.733894,0.934513,0.266106,0.822141,0.636681,1.467787,0.000003
6549,460,2374,4635,0.338707,0.93437,0.733946,0.93437,0.266054,0.822119,0.636539,1.467892,0.000003
6549,460,2372,4637,0.338422,0.93437,0.734111,0.93437,0.265889,0.822222,0.636396,1.468221,0.000003
6548,461,2371,4638,0.338279,0.934227,0.734163,0.934227,0.265837,0.8222,0.636253,1.468326,0.000003
6548,461,2369,4640,0.337994,0.934227,0.734328,0.934227,0.265672,0.822303,0.636111,1.468655,0.000003
6546,463,2366,4643,0.337566,0.933942,0.734515,0.933942,0.265485,0.82231,0.635754,1.469031,0.000003
6545,464,2366,4643,0.337566,0.933799,0.734485,0.933799,0.265515,0.822236,0.635683,1.468971,0.000003
6544,465,2366,4643,0.337566,0.933657,0.734456,0.933657,0.265544,0.822162,0.635611,1.468911,0.000003
6544,465,2364,4645,0.337281,0.933657,0.734621,0.933657,0.265379,0.822266,0.635469,1.469241,0.000003
6544,465,2363,4646,0.337138,0.933657,0.734703,0.933657,0.265297,0.822317,0.635397,1.469406,0.000003
6543,466,2362,4647,0.336995,0.933514,0.734756,0.933514,0.265244,0.822295,0.635255,1.469512,0.000003
6541,468,2361,4648,0.336853,0.933229,0.734779,0.933229,0.265221,0.822198,0.635041,1.469557,0.000004
6540,469,2361,4648,0.336853,0.933086,0.734749,0.933086,0.265251,0.822124,0.634969,1.469498,0.000004
6539,470,2360,4649,0.33671,0.932943,0.734802,0.932943,0.265198,0.822102,0.634827,1.469603,0.000004
6538,471,2360,4649,0.33671,0.932801,0.734772,0.932801,0.265228,0.822028,0.634755,1.469544,0.000004
6538,471,2359,4650,0.336567,0.932801,0.734854,0.932801,0.265146,0.82208,0.634684,1.469709,0.000004
6537,472,2357,4652,0.336282,0.932658,0.73499,0.932658,0.26501,0.822109,0.63447,1.46998,0.000004
6536,473,2357,4652,0.336282,0.932515,0.73496,0.932515,0.26504,0.822035,0.634399,1.46992,0.000004
6535,474,2356,4653,0.336139,0.932373,0.735013,0.932373,0.264987,0.822013,0.634256,1.470026,0.000004
6534,475,2355,4654,0.335997,0.93223,0.735066,0.93223,0.264934,0.82199,0.634113,1.470132,0.000004
6534,475,2354,4655,0.335854,0.93223,0.735149,0.93223,0.264851,0.822042,0.634042,1.470297,0.000004
6533,476,2353,4656,0.335711,0.932087,0.735201,0.932087,0.264799,0.82202,0.633899,1.470403,0.000004
6533,476,2352,4657,0.335569,0.932087,0.735284,0.932087,0.264716,0.822071,0.633828,1.470568,0.000004
6532,477,2351,4658,0.335426,0.931945,0.735337,0.931945,0.264663,0.822049,0.633685,1.470674,0.000004
6532,477,2349,4660,0.335141,0.931945,0.735503,0.931945,0.264497,0.822152,0.633543,1.471006,0.000004
6530,479,2348,4661,0.334998,0.931659,0.735526,0.931659,0.264474,0.822056,0.633329,1.471052,0.000004
6528,481,2348,4661,0.334998,0.931374,0.735466,0.931374,0.264534,0.821907,0.633186,1.470933,0.000004
6527,482,2346,4663,0.334713,0.931231,0.735602,0.931231,0.264398,0.821937,0.632972,1.471205,0.000004
6527,482,2345,4664,0.33457,0.931231,0.735685,0.931231,0.264315,0.821989,0.632901,1.471371,0.000004
6526,483,2343,4666,0.334284,0.931089,0.735821,0.931089,0.264179,0.822018,0.632687,1.471643,0.000004
6526,483,2342,4667,0.334142,0.931089,0.735904,0.931089,0.264096,0.82207,0.632615,1.471809,0.000004
6524,485,2340,4669,0.333856,0.930803,0.736011,0.930803,0.263989,0.822025,0.63233,1.472022,0.000004
6522,487,2339,4670,0.333714,0.930518,0.736034,0.930518,0.263966,0.821928,0.632116,1.472069,0.000004
6522,487,2338,4671,0.333571,0.930518,0.736117,0.930518,0.263883,0.82198,0.632045,1.472235,0.000004
6521,488,2338,4671,0.333571,0.930375,0.736088,0.930375,0.263912,0.821906,0.631973,1.472175,0.000004
6520,489,2336,4673,0.333286,0.930233,0.736224,0.930233,0.263776,0.821935,0.631759,1.472448,0.000004
6520,489,2335,4674,0.333143,0.930233,0.736307,0.930233,0.263693,0.821987,0.631688,1.472614,0.000004
6520,489,2333,4676,0.332858,0.930233,0.736474,0.930233,0.263526,0.822091,0.631545,1.472947,0.000004
6520,489,2329,4680,0.332287,0.930233,0.736806,0.930233,0.263194,0.822298,0.63126,1.473613,0.000004
6520,489,2328,4681,0.332144,0.930233,0.73689,0.930233,0.26311,0.82235,0.631188,1.473779,0.000004
6520,489,2327,4682,0.332002,0.930233,0.736973,0.930233,0.263027,0.822402,0.631117,1.473946,0.000004
6519,490,2327,4682,0.332002,0.93009,0.736943,0.93009,0.263057,0.822327,0.631046,1.473887,0.000004
6518,491,2326,4683,0.331859,0.929947,0.736997,0.929947,0.263003,0.822305,0.630903,1.473994,0.000004
6518,491,2324,4685,0.331574,0.929947,0.737164,0.929947,0.262836,0.822409,0.63076,1.474327,0.000005
6518,491,2323,4686,0.331431,0.929947,0.737247,0.929947,0.262753,0.822461,0.630689,1.474494,0.000005
6517,492,2322,4687,0.331288,0.929805,0.737301,0.929805,0.262699,0.822438,0.630546,1.474601,0.000005
6516,493,2322,4687,0.331288,0.929662,0.737271,0.929662,0.262729,0.822364,0.630475,1.474542,0.000005
6515,494,2321,4688,0.331146,0.929519,0.737325,0.929519,0.262675,0.822341,0.630332,1.474649,0.000005
6514,495,2321,4688,0.331146,0.929377,0.737295,0.929377,0.262705,0.822267,0.630261,1.47459,0.000005
6513,496,2320,4689,0.331003,0.929234,0.737349,0.929234,0.262651,0.822245,0.630118,1.474697,0.000005
6512,497,2319,4690,0.33086,0.929091,0.737402,0.929091,0.262598,0.822222,0.629976,1.474805,0.000005
6510,499,2319,4690,0.33086,0.928806,0.737343,0.928806,0.262657,0.822073,0.629833,1.474686,0.000005
6510,499,2318,4691,0.330718,0.928806,0.737426,0.928806,0.262574,0.822125,0.629762,1.474853,0.000005
6509,500,2318,4691,0.330718,0.928663,0.737397,0.928663,0.262603,0.822051,0.62969,1.474793,0.000005
6508,501,2317,4692,0.330575,0.92852,0.73745,0.92852,0.26255,0.822029,0.629548,1.474901,0.000005
6508,501,2316,4693,0.330432,0.92852,0.737534,0.92852,0.262466,0.82208,0.629476,1.475068,0.000005
6507,502,2316,4693,0.330432,0.928378,0.737504,0.928378,0.262496,0.822006,0.629405,1.475009,0.000005
6507,502,2315,4694,0.33029,0.928378,0.737588,0.928378,0.262412,0.822058,0.629334,1.475176,0.000005
6506,503,2315,4694,0.33029,0.928235,0.737558,0.928235,0.262442,0.821984,0.629262,1.475116,0.000005
6506,503,2314,4695,0.330147,0.928235,0.737642,0.928235,0.262358,0.822036,0.629191,1.475283,0.000005
6505,504,2313,4696,0.330004,0.928092,0.737696,0.928092,0.262304,0.822013,0.629048,1.475391,0.000005
6505,504,2311,4698,0.329719,0.928092,0.737863,0.928092,0.262137,0.822117,0.628906,1.475726,0.000005
6505,504,2310,4699,0.329576,0.928092,0.737947,0.928092,0.262053,0.822169,0.628834,1.475893,0.000005
6504,505,2310,4699,0.329576,0.92795,0.737917,0.92795,0.262083,0.822094,0.628763,1.475834,0.000005
6503,506,2309,4700,0.329434,0.927807,0.737971,0.927807,0.262029,0.822072,0.62862,1.475942,0.000005
6503,506,2308,4701,0.329291,0.927807,0.738055,0.927807,0.261945,0.822124,0.628549,1.476109,0.000006
6502,507,2308,4701,0.329291,0.927664,0.738025,0.927664,0.261975,0.822049,0.628478,1.47605,0.000006
6502,507,2307,4702,0.329148,0.927664,0.738109,0.927664,0.261891,0.822101,0.628406,1.476218,0.000006
6501,508,2307,4702,0.329148,0.927522,0.738079,0.927522,0.261921,0.822027,0.628335,1.476158,0.000006
6501,508,2306,4703,0.329006,0.927522,0.738163,0.927522,0.261837,0.822079,0.628264,1.476326,0.000006
6500,509,2306,4703,0.329006,0.927379,0.738133,0.927379,0.261867,0.822004,0.628192,1.476266,0.000006
6500,509,2302,4707,0.328435,0.927379,0.738469,0.927379,0.261531,0.822212,0.627907,1.476937,0.000006
6500,509,2299,4710,0.328007,0.927379,0.73872,0.927379,0.26128,0.822368,0.627693,1.477441,0.000006
6500,509,2298,4711,0.327864,0.927379,0.738804,0.927379,0.261196,0.82242,0.627622,1.477609,0.000006
6500,509,2297,4712,0.327722,0.927379,0.738888,0.927379,0.261112,0.822472,0.62755,1.477777,0.000006
6500,509,2296,4713,0.327579,0.927379,0.738972,0.927379,0.261028,0.822525,0.627479,1.477945,0.000006
6499,510,2296,4713,0.327579,0.927236,0.738943,0.927236,0.261057,0.82245,0.627408,1.477885,0.000006
6499,510,2295,4714,0.327436,0.927236,0.739027,0.927236,0.260973,0.822502,0.627336,1.478053,0.000006
6498,511,2295,4714,0.327436,0.927094,0.738997,0.927094,0.261003,0.822428,0.627265,1.477994,0.000006
6496,513,2295,4714,0.327436,0.926808,0.738938,0.926808,0.261062,0.822278,0.627122,1.477875,0.000006
6496,513,2294,4715,0.327293,0.926808,0.739022,0.926808,0.260978,0.822331,0.627051,1.478043,0.000006
6496,513,2293,4716,0.327151,0.926808,0.739106,0.926808,0.260894,0.822383,0.62698,1.478211,0.000007
6496,513,2292,4717,0.327008,0.926808,0.73919,0.926808,0.26081,0.822435,0.626908,1.47838,0.000007
6496,513,2290,4719,0.326723,0.926808,0.739358,0.926808,0.260642,0.822539,0.626766,1.478716,0.000007
6496,513,2289,4720,0.32658,0.926808,0.739442,0.926808,0.260558,0.822591,0.626694,1.478884,0.000007
6495,514,2289,4720,0.32658,0.926666,0.739413,0.926666,0.260587,0.822516,0.626623,1.478825,0.000007
6495,514,2288,4721,0.326437,0.926666,0.739497,0.926666,0.260503,0.822568,0.626552,1.478994,0.000007
6494,515,2288,4721,0.326437,0.926523,0.739467,0.926523,0.260533,0.822494,0.62648,1.478934,0.000007
6494,515,2287,4722,0.326295,0.926523,0.739551,0.926523,0.260449,0.822546,0.626409,1.479103,0.000007
6494,515,2286,4723,0.326152,0.926523,0.739636,0.926523,0.260364,0.822598,0.626338,1.479271,0.000007
6494,515,2283,4726,0.325724,0.926523,0.739888,0.926523,0.260112,0.822754,0.626124,1.479777,0.000007
6494,515,2280,4729,0.325296,0.926523,0.740141,0.926523,0.259859,0.822911,0.62591,1.480283,0.000007
6494,515,2276,4733,0.324725,0.926523,0.740479,0.926523,0.259521,0.823119,0.625624,1.480958,0.000007
6494,515,2275,4734,0.324583,0.926523,0.740563,0.926523,0.259437,0.823172,0.625553,1.481127,0.000007
6494,515,2274,4735,0.32444,0.926523,0.740648,0.926523,0.259352,0.823224,0.625482,1.481296,0.000008
6493,516,2274,4735,0.32444,0.92638,0.740618,0.92638,0.259382,0.823149,0.62541,1.481236,0.000008
6493,516,2273,4736,0.324297,0.92638,0.740703,0.92638,0.259297,0.823201,0.625339,1.481405,0.000008
6493,516,2272,4737,0.324155,0.92638,0.740787,0.92638,0.259213,0.823253,0.625268,1.481574,0.000008
6492,517,2271,4738,0.324012,0.926238,0.740842,0.926238,0.259158,0.823231,0.625125,1.481684,0.000008
6492,517,2270,4739,0.323869,0.926238,0.740927,0.926238,0.259073,0.823283,0.625054,1.481853,0.000008
6492,517,2268,4741,0.323584,0.926238,0.741096,0.926238,0.258904,0.823388,0.624911,1.482192,0.000008
6492,517,2267,4742,0.323441,0.926238,0.741181,0.926238,0.258819,0.82344,0.624839,1.482361,0.000008
6491,518,2267,4742,0.323441,0.926095,0.741151,0.926095,0.258849,0.823365,0.624768,1.482302,0.000008
6490,519,2266,4743,0.323299,0.925952,0.741206,0.925952,0.258794,0.823343,0.624625,1.482412,0.000008
6490,519,2264,4745,0.323013,0.925952,0.741375,0.925952,0.258625,0.823447,0.624483,1.482751,0.000008
6490,519,2263,4746,0.322871,0.925952,0.74146,0.925952,0.25854,0.8235,0.624411,1.48292,0.000008
6490,519,2262,4747,0.322728,0.925952,0.741545,0.925952,0.258455,0.823552,0.62434,1.48309,0.000009
6489,520,2262,4747,0.322728,0.92581,0.741515,0.92581,0.258485,0.823477,0.624269,1.483031,0.000009
6487,522,2261,4748,0.322585,0.925524,0.741541,0.925524,0.258459,0.82338,0.624055,1.483082,0.000009
6487,522,2260,4749,0.322443,0.925524,0.741626,0.925524,0.258374,0.823432,0.623983,1.483251,0.000009
6487,522,2259,4750,0.3223,0.925524,0.74171,0.925524,0.25829,0.823485,0.623912,1.483421,0.000009
6487,522,2258,4751,0.322157,0.925524,0.741795,0.925524,0.258205,0.823537,0.623841,1.483591,0.000009
6487,522,2257,4752,0.322015,0.925524,0.74188,0.925524,0.25812,0.823589,0.623769,1.48376,0.000009
6485,524,2257,4752,0.322015,0.925239,0.741821,0.925239,0.258179,0.82344,0.623627,1.483642,0.000009
6485,524,2256,4753,0.321872,0.925239,0.741906,0.925239,0.258094,0.823492,0.623555,1.483812,0.000009
6484,525,2256,4753,0.321872,0.925096,0.741876,0.925096,0.258124,0.823417,0.623484,1.483753,0.000009
6484,525,2254,4755,0.321587,0.925096,0.742046,0.925096,0.257954,0.823522,0.623341,1.484092,0.000009
6483,526,2254,4755,0.321587,0.924954,0.742017,0.924954,0.257983,0.823447,0.62327,1.484033,0.000009
6482,527,2253,4756,0.321444,0.924811,0.742072,0.924811,0.257928,0.823425,0.623127,1.484144,0.000009
6480,529,2253,4756,0.321444,0.924526,0.742013,0.924526,0.257987,0.823275,0.622985,1.484026,0.00001
6479,530,2253,4756,0.321444,0.924383,0.741984,0.924383,0.258016,0.823201,0.622913,1.483967,0.00001
6478,531,2253,4756,0.321444,0.92424,0.741954,0.92424,0.258046,0.823126,0.622842,1.483908,0.00001
6478,531,2252,4757,0.321301,0.92424,0.742039,0.92424,0.257961,0.823178,0.622771,1.484078,0.00001
6478,531,2251,4758,0.321159,0.92424,0.742124,0.92424,0.257876,0.82323,0.622699,1.484248,0.00001
6477,532,2251,4758,0.321159,0.924098,0.742094,0.924098,0.257906,0.823156,0.622628,1.484189,0.00001
6477,532,2250,4759,0.321016,0.924098,0.742179,0.924098,0.257821,0.823208,0.622557,1.484359,0.00001
6476,533,2250,4759,0.321016,0.923955,0.74215,0.923955,0.25785,0.823133,0.622485,1.4843,0.00001
6475,534,2248,4761,0.32073,0.923812,0.74229,0.923812,0.25771,0.823163,0.622271,1.484581,0.00001
6474,535,2247,4762,0.320588,0.92367,0.742346,0.92367,0.257654,0.82314,0.622129,1.484692,0.000011
6473,536,2242,4767,0.319874,0.923527,0.742742,0.923527,0.257258,0.823327,0.621701,1.485485,0.000011
6473,536,2241,4768,0.319732,0.923527,0.742828,0.923527,0.257172,0.82338,0.621629,1.485655,0.000011
6473,536,2240,4769,0.319589,0.923527,0.742913,0.923527,0.257087,0.823432,0.621558,1.485826,0.000011
6473,536,2239,4770,0.319446,0.923527,0.742998,0.923527,0.257002,0.823485,0.621487,1.485996,0.000011
6473,536,2238,4771,0.319304,0.923527,0.743083,0.923527,0.256917,0.823537,0.621415,1.486167,0.000011
6473,536,2237,4772,0.319161,0.923527,0.743169,0.923527,0.256831,0.823589,0.621344,1.486338,0.000011
6472,537,2237,4772,0.319161,0.923384,0.743139,0.923384,0.256861,0.823514,0.621273,1.486279,0.000011
6471,538,2236,4773,0.319018,0.923242,0.743195,0.923242,0.256805,0.823492,0.62113,1.48639,0.000011
6471,538,2235,4774,0.318876,0.923242,0.74328,0.923242,0.25672,0.823544,0.621059,1.486561,0.000011
6471,538,2234,4775,0.318733,0.923242,0.743366,0.923242,0.256634,0.823597,0.620987,1.486732,0.000011
6469,540,2234,4775,0.318733,0.922956,0.743307,0.922956,0.256693,0.823447,0.620845,1.486614,0.000012
6467,542,2234,4775,0.318733,0.922671,0.743248,0.922671,0.256752,0.823297,0.620702,1.486496,0.000012
6466,543,2234,4775,0.318733,0.922528,0.743218,0.922528,0.256782,0.823222,0.620631,1.486437,0.000013
6466,543,2231,4778,0.318305,0.922528,0.743475,0.922528,0.256525,0.82338,0.620417,1.48695,0.000013
6465,544,2231,4778,0.318305,0.922386,0.743445,0.922386,0.256555,0.823305,0.620345,1.486891,0.000013
6464,545,2230,4779,0.318162,0.922243,0.743501,0.922243,0.256499,0.823282,0.620203,1.487003,0.000013
6463,546,2230,4779,0.318162,0.9221,0.743472,0.9221,0.256528,0.823207,0.620131,1.486944,0.000013
6462,547,2228,4781,0.317877,0.921957,0.743613,0.921957,0.256387,0.823237,0.619917,1.487227,0.000013
6462,547,2226,4783,0.317592,0.921957,0.743785,0.921957,0.256215,0.823342,0.619775,1.487569,0.000013
6462,547,2225,4784,0.317449,0.921957,0.74387,0.921957,0.25613,0.823394,0.619703,1.48774,0.000013
6462,547,2224,4785,0.317306,0.921957,0.743956,0.921957,0.256044,0.823447,0.619632,1.487912,0.000014
6461,548,2224,4785,0.317306,0.921815,0.743926,0.921815,0.256074,0.823372,0.619561,1.487853,0.000014
6460,549,2224,4785,0.317306,0.921672,0.743897,0.921672,0.256103,0.823297,0.619489,1.487794,0.000014
6460,549,2221,4788,0.316878,0.921672,0.744154,0.921672,0.255846,0.823454,0.619275,1.488308,0.000014
6460,549,2220,4789,0.316736,0.921672,0.74424,0.921672,0.25576,0.823507,0.619204,1.488479,0.000014
6459,550,2220,4789,0.316736,0.921529,0.74421,0.921529,0.25579,0.823432,0.619133,1.48842,0.000014
6458,551,2220,4789,0.316736,0.921387,0.744181,0.921387,0.255819,0.823357,0.619061,1.488361,0.000014
6457,552,2220,4789,0.316736,0.921244,0.744151,0.921244,0.255849,0.823282,0.61899,1.488302,0.000014
6457,552,2219,4790,0.316593,0.921244,0.744237,0.921244,0.255763,0.823334,0.618919,1.488474,0.000015
6457,552,2218,4791,0.31645,0.921244,0.744323,0.921244,0.255677,0.823387,0.618847,1.488646,0.000015
6456,553,2218,4791,0.31645,0.921101,0.744293,0.921101,0.255707,0.823312,0.618776,1.488587,0.000015
6456,553,2216,4793,0.316165,0.921101,0.744465,0.921101,0.255535,0.823417,0.618633,1.48893,0.000015
6456,553,2215,4794,0.316022,0.921101,0.744551,0.921101,0.255449,0.823469,0.618562,1.489102,0.000015
6456,553,2213,4796,0.315737,0.921101,0.744723,0.921101,0.255277,0.823574,0.618419,1.489445,0.000015
6456,553,2212,4797,0.315594,0.921101,0.744808,0.921101,0.255192,0.823627,0.618348,1.489617,0.000015
6456,553,2210,4799,0.315309,0.921101,0.74498,0.921101,0.25502,0.823732,0.618205,1.489961,0.000015
6456,553,2209,4800,0.315166,0.921101,0.745066,0.921101,0.254934,0.823785,0.618134,1.490133,0.000016
6455,554,2209,4800,0.315166,0.920959,0.745037,0.920959,0.254963,0.82371,0.618062,1.490074,0.000016
6455,554,2208,4801,0.315024,0.920959,0.745123,0.920959,0.254877,0.823762,0.617991,1.490246,0.000016
6454,555,2207,4802,0.314881,0.920816,0.74518,0.920816,0.25482,0.82374,0.617848,1.490359,0.000016
6454,555,2206,4803,0.314738,0.920816,0.745266,0.920816,0.254734,0.823792,0.617777,1.490531,0.000017
6453,556,2206,4803,0.314738,0.920673,0.745236,0.920673,0.254764,0.823717,0.617706,1.490472,0.000017
6453,556,2205,4804,0.314596,0.920673,0.745322,0.920673,0.254678,0.82377,0.617634,1.490644,0.000017
6452,557,2203,4806,0.31431,0.920531,0.745465,0.920531,0.254535,0.8238,0.61742,1.49093,0.000017
6452,557,2202,4807,0.314167,0.920531,0.745551,0.920531,0.254449,0.823852,0.617349,1.491102,0.000017
6452,557,2201,4808,0.314025,0.920531,0.745637,0.920531,0.254363,0.823905,0.617278,1.491275,0.000018
6451,558,2201,4808,0.314025,0.920388,0.745608,0.920388,0.254392,0.82383,0.617206,1.491216,0.000018
6451,558,2200,4809,0.313882,0.920388,0.745694,0.920388,0.254306,0.823883,0.617135,1.491388,0.000018
6451,558,2199,4810,0.313739,0.920388,0.74578,0.920388,0.25422,0.823935,0.617064,1.491561,0.000018
6451,558,2198,4811,0.313597,0.920388,0.745867,0.920388,0.254133,0.823988,0.616992,1.491733,0.000018
6451,558,2196,4813,0.313311,0.920388,0.746039,0.920388,0.253961,0.824093,0.61685,1.492078,0.000019
6451,558,2195,4814,0.313169,0.920388,0.746125,0.920388,0.253875,0.824146,0.616778,1.492251,0.000019
6451,558,2194,4815,0.313026,0.920388,0.746212,0.920388,0.253788,0.824198,0.616707,1.492423,0.000019
